carID,price
89856,7485.732684183248
106581,25114.026690841194
80886,13662.549283973847
100174,17429.164109689
81376,23734.447868803454
85391,10375.820526832624
82175,13976.55686561683
95250,15556.111263867066
85071,4670.111327360994
96210,17687.10866010852
80317,27049.896725928447
92731,20460.08703367491
107704,9235.428308164419
98302,7272.160939527238
107055,22992.386469017685
94621,41530.95539715575
91709,21629.11877421318
98193,48663.44624478291
76189,17403.057604043915
86871,14915.974390707623
102917,6696.776312343319
90923,26889.981759363105
101603,7635.178376982694
94196,21259.60891386656
85174,15795.001511588755
103370,12660.009813082394
107877,16272.97305060304
79567,14652.099169427387
90091,9191.429051898682
76169,14055.354222762828
98708,10961.206740609605
107347,22042.856393079564
89583,9805.273800465771
101591,11645.006523712074
92160,15130.93648201821
99676,12061.977425212672
85354,17235.663460237305
81900,11706.774222271186
80345,21895.512675241054
78509,32944.339672411916
100872,8798.987332753177
95087,26615.403584926215
86027,16429.986848245248
89135,14253.457084496573
80557,26336.504128827168
108092,20505.60259019003
102672,16749.323166241866
83022,8258.806255886142
78398,19561.598183134145
95889,28917.467069064092
81117,45154.79610063625
93730,18905.238952666397
101380,10007.260751938384
81772,26825.434908941712
85304,11059.288762048376
86107,6285.238709509907
88696,15115.979182999532
104350,19693.685281346665
87331,12727.920099148681
85206,15725.64819289479
107445,23164.43235180537
106539,29298.031942599362
98712,24161.55842324606
96875,12805.559544265585
108464,21919.91629008624
99890,7629.237709897901
87771,17277.73346088928
79442,20950.293286540098
84170,11073.451207491096
103045,14664.183635846746
101544,4116.495740335864
77350,10822.228299584267
89225,14405.209020472155
79565,54669.96044143028
82849,10988.878516383933
94360,21454.00078356847
103040,6858.664873138884
105101,46429.51458538105
97077,11358.326819711305
98674,12715.6812477343
93447,28402.831829405462
84951,20657.42709592142
91953,10660.160407823269
102101,8142.370327498334
92604,30949.90976331367
89010,10074.132644368885
102729,9976.604167434967
88024,10575.36594190732
104367,11737.84694136938
101230,11142.344809401184
82524,20415.617544494013
95279,47675.878646709185
106098,12532.7670766042
89749,8400.539053222961
101277,6656.288530302451
108016,27135.5703117803
81259,24347.70938621782
97434,20423.838912370727
105289,34560.7634999517
103379,10041.303356193599
78317,31049.84491962558
104166,19455.823061063467
106660,29926.7667801625
107490,11809.69113865423
90684,14136.551198828576
90032,6851.503602932414
79481,19577.85284604307
102524,9265.133141695791
100778,16787.75725250953
77810,14823.826741271712
98979,13218.406417272992
76558,19517.689260029038
94550,22270.430549627097
107246,6088.416802027402
77429,25661.18499614253
106105,12521.143776569834
105213,9673.586871713009
102747,11469.313695582478
104958,15720.822552176103
96036,17318.610224690172
92310,23019.72552610787
100837,6699.177584872153
82858,11311.214222447734
90119,10035.592056722264
77304,21760.676920757604
89011,11294.145436288172
84623,16962.312598483142
99665,23139.66429157583
100592,9814.125799101716
82623,10747.390278513043
92035,19102.68181889976
84305,10545.670460193978
92903,6505.555741513818
93398,19642.850215834445
108067,19888.050901607872
85062,7982.03614300321
81727,36752.45832822259
95637,10662.599800623677
89690,8019.193908757237
83240,17517.229831326447
89711,8544.790280878653
96945,10173.752530704769
104924,22699.029812197077
79633,20267.90545350255
89582,4745.436186032422
98080,7303.063562823183
85992,7011.088998637436
86712,12617.710001627234
105767,13126.81441362386
100590,8912.525022259859
104574,15032.054550795725
97246,13127.476040020047
78141,17835.407949529395
91590,28161.825878038704
80767,13423.944980016055
100344,14201.985072082305
88987,20132.690494500046
96479,20366.254515573008
90598,9578.737022177525
83880,8202.785561540524
86802,15961.44730772349
103078,16611.148210644264
84736,9498.537783816588
84196,2721.4673421971065
102062,10024.44332740211
90110,6327.851702781597
102907,10669.32683557728
81776,23806.22422160026
102431,6283.589125285909
80442,14294.342958899968
78656,28353.663559652734
78537,35584.562261700536
102511,7660.615698309024
93612,19853.68719577777
99284,7747.198155572933
96315,14521.209484331297
94305,45741.32280644216
100636,10986.250871971182
81816,15210.132813145578
100352,16010.456825498259
101476,10802.274501944752
93392,33963.72297844028
93995,23271.426245395785
94261,30198.90304403237
89117,15934.7490468538
86506,1899.9305672809653
88456,6813.642265572652
84134,10907.09501870473
81088,11517.14066755093
103960,11595.73884916725
84925,12766.784018869967
97306,9826.330602002332
83752,7515.334785212548
100696,4497.639163069382
76472,11606.048011871999
101128,13143.777810345386
105932,14781.737354946086
86416,7379.050462170238
79616,27902.13384693979
83395,14719.119426701995
88734,11492.595720676689
106676,18126.65378858672
102442,10205.225840978233
88761,16601.24570303152
79708,28210.763496879048
96808,18949.142105991257
103755,10076.305562348178
86273,18048.37088148049
97635,25927.919885453666
80797,24364.744410632513
108000,18355.326141182155
95126,39007.386507722935
105187,30670.731516206095
81613,20908.192823971036
103906,6572.110747028464
105729,7969.473936978649
100637,16800.50366686308
82861,7485.0357115247025
107823,15005.624292010289
85274,15115.598407776386
88926,14527.360667523008
87871,11100.510272175363
97970,6841.567988035396
98044,8401.344873035583
90277,7685.300524476116
85647,12595.489676788293
107447,18742.812285555217
79418,7842.8642325106
80383,28173.920094852634
79894,16588.816945811806
105875,6924.940226074777
86032,10986.142133252724
104423,15573.074583535796
78437,13961.479396949268
79480,19066.441216581516
89973,6037.70104428835
94007,29907.57637883331
93952,15060.994289034352
84548,3421.614947640312
97885,11597.707825758484
86571,10346.238013156242
77839,38606.55111840536
102201,5889.241921584623
98731,7599.0011285639375
82395,17442.858393055245
76816,32119.405137098365
97956,8011.300065677006
86012,12625.686565842678
106393,21439.576918781506
81832,32270.38138375254
82787,19648.832018222503
103974,6618.035832559155
100725,9694.187478841892
86552,7152.761681218797
80174,14275.016942454586
99189,14568.493503949412
102543,13387.985255517895
98518,14546.432495635025
100334,8527.003661212515
92673,21136.835267293583
88008,11993.199069105163
105207,24436.581840600767
106462,23564.531198891676
106106,15250.911699294084
79705,18283.97948549482
108193,17211.786810153575
89668,8123.562328107729
86435,12104.707281160483
